timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-12-24,314.03,314.03,295.29,295.69,295.69,5304548,0,1
2018-12-21,317.14,322.72,312.53,319.83,319.83,7417608,0,1
2018-12-20,327.07,330.07,312.51,315.14,315.14,8471753,0,1
2018-12-19,336.49,346.65,329.93,332.98,332.98,8050334,0,1
2018-12-18,350.87,350.87,333.92,337.02,337.02,6837506,0,1
2018-12-17,365.33,365.33,344.04,348.42,348.42,7323812,0,1
2018-12-14,375.18,377.7,364.52,365.61,365.61,6086188,0,1
2018-12-13,370.55,377.3,367.16,376.89,376.89,7036011,0,1
2018-12-12,369.1,371.49,365.37,366.35,366.35,4819767,0,1
2018-12-11,368.21,371.91,360.26,366.69,366.69,6038688,0,1
2018-12-10,360.4,365.94,353.29,365.14,365.14,6289398,0,1
2018-12-07,369.51,379.29,357.68,357.97,357.97,11061962,0,1
2018-12-06,355.77,367.24,350.95,363.05,363.05,7513256,0,1
2018-12-04,356.31,368.46,352.27,359.7,359.7,8217345,0,1
2018-12-03,361.46,365.9,352.82,358.49,358.49,7913588,0,1
2018-11-30,341.45,351.4,338.5,350.39,350.39,5333693,0,1
2018-11-29,345.87,347.46,339.59,341.18,341.18,2978443,0,1
2018-11-28,345.91,348.12,342.21,347.87,347.87,3962316,0,1
2018-11-27,341.65,346.95,335.59,343.91,343.91,5948228,0,1
2018-11-26,326,346.19,325.98,345.94,345.94,7654851,0,1
2018-11-23,334.38,337.18,326,326,326,4014136,0,1
2018-11-21,352.72,352.91,337.43,338.16,338.16,4538694,0,1
2018-11-20,343.61,349.48,333.89,347.49,347.49,7674603,0,1
2018-11-19,357,366.48,352.95,353.47,353.47,9398455,0,1
2018-11-16,345.54,355.47,345.54,354.59,354.59,7030014,0,1
2018-11-15,341.7,348.5,339.38,348.41,348.41,4435937,0,1
2018-11-14,343.15,346.99,337.35,344.15,344.15,4870252,0,1
2018-11-13,334.6,344.39,333.37,338.56,338.56,5190722,0,1
2018-11-12,348.82,349.47,330.55,331.15,331.15,6758110,0,1
2018-11-09,348.49,353.72,345.37,350.53,350.53,4939606,0,1
2018-11-08,349.23,357.42,348.53,351.29,351.29,6898444,0,1
2018-11-07,343.23,351.05,341.28,348.09,348.09,7289869,0,1
2018-11-06,338.51,348.64,336.5,341.06,341.06,6548431,0,1
2018-11-05,339.33,343.78,330.15,341.27,341.27,7632492,0,1
2018-11-02,343.37,348.99,341.04,346.45,346.45,7551121,0,1
2018-11-01,337.83,347.77,335.37,344.09,344.09,7761605,0,1
2018-10-31,331.5,341.9,329.18,337.28,337.28,7341519,0,1
2018-10-30,327.88,337.37,322.52,329.81,329.81,8851622,0,1
2018-10-29,337.56,346.25,327.2,336.78,336.78,13908670,0,1
2018-10-26,307.32,339.5,306.95,330.63,330.63,26757570,0,1
2018-10-25,318.04,320.55,301.37,314.54,314.54,19599797,0,1
2018-10-24,303,303.88,286.33,288.71,288.71,15063266,0,1
2018-10-23,262.4,294.28,262.29,294.26,294.26,17706144,0,1
2018-10-22,260.04,261.75,252.97,260.94,260.94,5439023,0,1
2018-10-19,266.82,269.49,253.65,260.02,260.02,8905625,0,1
2018-10-18,268.67,270.48,263.15,263.93,263.93,5201465,0,1
2018-10-17,281.08,281.29,265.88,271.8,271.8,8239626,0,1
2018-10-16,263.24,277.34,263,276.54,276.54,9225567,0,1
2018-10-15,258.68,263.12,254.63,259.56,259.56,6009966,0,1
2018-10-12,261.04,261.7,252.01,259.15,259.15,6858159,0,1
2018-10-11,257,261.9,249.19,252.33,252.33,7755700,0,1
2018-10-10,263.96,263.96,248.06,256.89,256.89,12444810,0,1
2018-10-09,256.32,266.46,253.54,262.81,262.81,11704961,0,1
2018-10-08,263.53,267.68,249.21,250.54,250.54,12962818,0,1
2018-10-05,273.02,274.01,260.12,261.99,261.99,17271991,0,1
2018-10-04,292.74,293.25,278.16,281.84,281.84,9164832,0,1
2018-10-03,303.4,303.47,291.81,294.83,294.83,7770187,0,1
2018-10-02,314.73,316.5,299.32,300.9,300.9,10740035,0,1
2018-10-01,306.71,311.28,302.27,310.4,310.4,19091771,0,1
2018-09-28,272.43,277.01,261.03,264.72,264.72,31465814,0,1
2018-09-27,312.5,314.89,306.91,307.46,307.46,4375678,0,1
2018-09-26,301.88,313.81,301.11,309.54,309.54,7651416,0,1
2018-09-25,300.81,304.33,296.5,301.05,301.05,4374239,0,1
2018-09-24,298.4,302.99,293.66,299.73,299.73,4652745,0,1
2018-09-21,297.57,300.15,295.42,299.01,299.01,4593359,0,1
2018-09-20,302.98,305.6,293.58,298.32,298.32,7022739,0,1
2018-09-19,282.06,299.9,282.06,299.04,299.04,7926995,0,1
2018-09-18,296.82,302.56,276.67,284.81,284.81,15957836,0,1
2018-09-17,290.19,300.56,288.18,294.79,294.79,6578678,0,1
2018-09-14,288.85,297.18,286.55,295.12,295.12,6548488,0,1
2018-09-13,289.88,294.62,285.19,289.42,289.42,6148899,0,1
2018-09-12,280.65,292.4,278.93,290.56,290.56,9641735,0,1
2018-09-11,279.72,281.98,273.64,279.43,279.43,8599542,0,1
2018-09-10,275.82,285.54,271,285.46,285.46,13705518,0,1
2018-09-07,261.15,268.34,252.36,263.24,263.24,20660538,0,1
2018-09-06,285.45,291.05,279.05,280.95,280.95,7186346,0,1
2018-09-05,283.86,286.37,277.23,280.7,280.7,7464279,0,1
2018-09-04,297.31,297.84,288.03,288.99,288.99,7995850,0,1
2018-08-31,300.83,305.03,298.62,301.65,301.65,5193500,0,1
2018-08-30,303.68,304.53,297.81,303.19,303.19,7045625,0,1
2018-08-29,310.19,311.7,303.72,304.88,304.88,7243115,0,1
2018-08-28,318.54,318.54,311.29,311.86,311.86,7463321,0,1
2018-08-27,320.18,322.2,308.85,319.54,319.54,12153770,0,1
2018-08-24,320.57,323.62,319.65,322.81,322.81,3506414,0,1
2018-08-23,318.81,326.92,318.46,320.11,320.11,4856300,0,1
2018-08-22,321.78,323.72,314.71,321.52,321.52,5777825,0,1
2018-08-21,313.9,324.66,309.22,321.9,321.9,12754899,0,1
2018-08-20,291.27,308.44,288.68,308.44,308.44,15668666,0,1
2018-08-17,324.22,325.67,303.72,305.51,305.51,18220230,0,1
2018-08-16,338.25,341.94,333.98,335.45,335.45,5829375,0,1
2018-08-15,342.5,344.47,332.53,338.76,338.76,8827190,0,1
2018-08-14,358.18,358.93,347.64,347.64,347.64,6656086,0,1
2018-08-13,359.12,362.99,349.16,356.41,356.41,9715052,0,1
2018-08-10,352.66,359.69,346.2,355.53,355.53,11172348,0,1
2018-08-09,365.8,366.92,345.95,352.26,352.26,16015743,0,1
2018-08-08,369.74,382.47,367.78,370.38,370.38,23098322,0,1
2018-08-07,342.89,385.76,339.48,379.58,379.58,29706319,0,1
2018-08-06,344.61,354.96,342,342,342,8321095,0,1
2018-08-03,348.77,354.89,342.82,348.3,348.3,13213852,0,1
2018-08-02,327.3,349.9,323.69,349.39,349.39,21994823,0,1
2018-08-01,296.21,302.98,293.44,301.49,301.49,7002891,0,1
2018-07-31,291.27,298.15,289.3,298.15,298.15,4744219,0,1
2018-07-30,294.51,295.53,286.14,290.18,290.18,6592800,0,1
2018-07-27,306.68,306.68,295.46,297.19,297.19,5507769,0,1
2018-07-26,305.03,310.55,303.68,306.35,306.35,4337766,0,1
2018-07-25,296.56,309.34,294.65,308.73,308.73,6853569,0,1
2018-07-24,304.36,307.25,292.66,297.42,297.42,9340050,0,1
2018-07-23,302.77,305.35,293.21,303.2,303.2,10386360,0,1
2018-07-20,320.64,322.9,311.86,313.57,313.57,4997762,0,1
2018-07-19,317.26,323.39,314.1,320.23,320.23,5663300,0,1
2018-07-18,324.89,325.5,316.49,324,324,5306598,0,1
2018-07-17,309.54,324.68,309.54,322.67,322.67,6771938,0,1
2018-07-16,311.96,314.65,306.4,310.19,310.19,7464982,0,1
2018-07-13,315.11,319.45,309.58,318.8,318.8,5751411,0,1
2018-07-12,320.54,323.1,312.95,316.76,316.76,5501461,0,1
2018-07-11,315.48,321.85,315.11,318.89,318.89,4640005,0,1
2018-07-10,323.17,327.23,319.2,322.37,322.37,8847601,0,1
2018-07-09,311.77,318.29,308.3,318.29,318.29,7290396,0,1
2018-07-06,305.64,312.06,302.06,308.91,308.91,8563237,0,1
2018-07-05,312.36,314.24,296.6,309.11,309.11,17124503,0,1
2018-07-03,330.63,332,309.74,310.9,310.9,11855884,0,1
2018-07-02,358.51,364.43,330.05,335.07,335.07,17913353,0,1
2018-06-29,353.57,353.57,342.64,342.89,342.89,6032075,0,1
2018-06-28,347.62,356.83,346.11,349.98,349.98,8102426,0,1
2018-06-27,343.51,350.65,340.37,344.55,344.55,8077890,0,1
2018-06-26,336.97,343.48,326,342,342,7102223,0,1
2018-06-25,331.07,337.97,327.5,333.14,333.14,6701544,0,1
2018-06-22,351.51,351.51,332.07,333.63,333.63,9675883,0,1
2018-06-21,361.92,365.7,346.29,347.5,347.5,7742139,0,1
2018-06-20,358.13,364.34,352.01,361.84,361.84,8046508,0,1
2018-06-19,365.14,369.64,346.74,352.58,352.58,12384828,0,1
2018-06-18,355.44,373.57,355.35,370.83,370.83,11537640,0,1
2018-06-15,356.47,364.52,355.38,358.12,358.12,9100678,0,1
2018-06-14,347.7,358.6,346.8,357.72,357.72,10595608,0,1
2018-06-13,344.28,346.94,339.82,344.78,344.78,8816958,0,1
2018-06-12,344.39,354.9,338.12,342.73,342.73,21511897,0,1
2018-06-11,324.9,334.61,324.34,332.11,332.11,12859729,0,1
2018-06-08,319.64,324.31,317.15,317.66,317.66,7866898,0,1
2018-06-07,318.01,329.97,314.17,316.02,316.02,14011310,0,1
2018-06-06,300.88,321.88,298.15,319.44,319.44,18106531,0,1
2018-06-05,297.78,297.78,286.8,291.13,291.13,5686733,0,1
2018-06-04,294.28,298.93,293.86,296.67,296.67,4619139,0,1
2018-06-01,285,291.9,284.05,291.66,291.66,5279165,0,1
2018-05-31,287.97,290.22,283.05,284.72,284.72,5370748,0,1
2018-05-30,282.89,294.68,281.81,291.81,291.81,7229701,0,1
2018-05-29,278.5,286.48,276.53,283.68,283.68,5536817,0,1
2018-05-25,277.51,279.6,275.81,278.87,278.87,3731710,0,1
2018-05-24,278.1,280.89,275.15,277.85,277.85,4098390,0,1
2018-05-23,277.7,279.29,274,279.06,279.06,5697866,0,1
2018-05-22,287.76,287.76,273.59,275.01,275.01,8659603,0,1
2018-05-21,281.84,291.38,281.84,284.49,284.49,8425368,0,1
2018-05-18,284.07,284.32,274.04,276.89,276.89,7134613,0,1
2018-05-17,285.76,289.08,284,284.46,284.46,4269074,0,1
2018-05-16,284.56,288.75,281.78,286.47,286.47,5530285,0,1
2018-05-15,284.2,286.82,280.93,284.25,284.25,9028885,0,1
2018-05-14,304.44,304.71,291.63,291.96,291.96,7008118,0,1
2018-05-11,307.27,308.81,299.1,301.03,301.03,4516958,0,1
2018-05-10,307.5,312.99,304.14,304.95,304.95,5437998,0,1
2018-05-09,301.16,307,300.09,306.84,306.84,5570553,0,1
2018-05-08,301.61,307.4,299.16,302,302,5803445,0,1
2018-05-07,297.34,305.91,295.59,302.75,302.75,8219028,0,1
2018-05-04,282.91,296.73,279.89,293.98,293.98,8368983,0,1
2018-05-03,279.75,285.94,275.31,284.45,284.45,16068738,0,1
2018-05-02,298.36,306.78,298.04,301.22,301.22,7312283,0,1
2018-05-01,295.77,300.71,293.49,299.32,299.32,4226374,0,1
2018-04-30,293.5,298.63,292.5,293.9,293.9,4064530,0,1
2018-04-27,285.37,294.33,283.93,294.23,294.23,4212978,0,1
2018-04-26,279.03,285.67,276.77,285.49,285.49,4207963,0,1
2018-04-25,282.94,284.74,277.41,280.67,280.67,3900619,0,1
2018-04-24,285.14,286.88,278.72,283.69,283.69,5239484,0,1
2018-04-23,290.93,290.95,282.38,283.36,283.36,4712593,0,1
2018-04-20,295.45,299.77,289.8,290.24,290.24,5110650,0,1
2018-04-19,291.69,300.98,288.75,300.09,300.09,5904134,0,1
2018-04-18,291.32,299.6,288.46,293.35,293.35,6286738,0,1
2018-04-17,287.84,291.96,282.68,287.69,287.69,6588496,0,1
2018-04-16,299,299,289.2,291.26,291.26,6103271,0,1
2018-04-13,302.44,303.3,296.09,300.3,300.3,6761502,0,1
2018-04-12,302.26,303.82,293.73,294.06,294.06,7239921,0,1
2018-04-11,300.81,308.61,299.89,301.03,301.03,7159171,0,1
2018-04-10,298.52,306.97,293.94,304.7,304.7,10425386,0,1
2018-04-09,300.55,309.34,289.36,289.71,289.71,9875327,0,1
2018-04-06,299.64,309.19,295.66,299.58,299.58,13001174,0,1
2018-04-05,289.11,306.04,289.11,305.71,305.71,18394140,0,1
2018-04-04,253,288.21,252.11,286.97,286.97,19146665,0,1
2018-04-03,265.93,273.35,254.94,267.53,267.53,17533748,0,1
2018-04-02,255.67,259.95,244.7,252.52,252.52,15623318,0,1
2018-03-29,255.95,270.62,248.75,266.14,266.14,14649754,0,1
2018-03-28,262.05,268.55,252.37,257.79,257.79,20103428,0,1
2018-03-27,303.99,303.99,277.4,279.22,279.22,13522155,0,1
2018-03-26,307.35,307.35,291.64,304.15,304.15,8174841,0,1
2018-03-23,310.65,311.5,300.49,301.55,301.55,6449449,0,1
2018-03-22,313.24,318.45,308.25,309.1,309.1,4607509,0,1
2018-03-21,310.69,322.41,310.26,316.53,316.53,5851088,0,1
2018-03-20,315.84,315.98,308.86,310.55,310.55,4634162,0,1
2018-03-19,316.14,320.68,309.8,313.57,313.57,7283951,0,1
2018-03-16,326.9,326.9,319.13,321.3,321.3,5868833,0,1
2018-03-15,329.68,332.47,321.15,325.6,325.6,6055549,0,1
2018-03-14,337.43,339.72,324.18,326.65,326.65,7756055,0,1
2018-03-13,344.42,344.5,336.38,341.84,341.84,5824395,0,1
2018-03-12,328.3,347.14,326.73,345.41,345.41,7795070,0,1
2018-03-09,325.98,328.36,322.73,327.22,327.22,5304325,0,1
2018-03-08,332.91,333.26,326.27,329.13,329.13,3409745,0,1
2018-03-07,326.25,332.34,321.8,332.32,332.32,4851072,0,1
2018-03-06,334.5,336.24,327.23,328.22,328.22,3905327,0,1
2018-03-05,332.6,337.67,329.49,333.3,333.3,3723339,0,1
2018-03-02,326.71,335.12,323.42,335.12,335.12,4886660,0,1
2018-03-01,344.94,348.32,330.27,330.93,330.93,6730780,0,1
2018-02-28,353.05,354.91,342.4,343.1,343.1,5912525,0,1
2018-02-27,357.24,359.97,350.19,350.97,350.97,4687674,0,1
2018-02-26,353.5,358.99,352.5,357.35,357.35,4239338,0,1
2018-02-23,348.09,354.99,347.29,352.04,352.04,5682646,0,1
2018-02-22,335.65,347.42,334.97,346.32,346.32,6776793,0,1
2018-02-21,335.96,339.5,333.38,333.38,333.38,3120357,0,1
2018-02-20,334.82,340.76,331.65,334.76,334.76,3929775,0,1
2018-02-16,332.25,343.03,331.79,335.49,335.49,5493001,0,1
2018-02-15,323.9,334.12,322.51,334.12,334.12,5793196,0,1
2018-02-14,320.78,326.17,319.18,322.22,322.22,3767136,0,1
2018-02-13,312.77,324,312.77,323.5,323.5,4398328,0,1
2018-02-12,315.54,317.93,306.77,315.71,315.71,5989745,0,1
2018-02-09,320.08,320.6,295.28,310.42,310.42,12685368,0,1
2018-02-08,343.3,347.88,314.75,315.45,315.45,9856370,0,1
2018-02-07,337.85,345.95,335.8,344.77,344.77,5651097,0,1
2018-02-06,323.9,335.92,323.9,333.97,333.97,4691583,0,1
2018-02-05,337.76,344.36,333.03,333.15,333.15,4063089,0,1
2018-02-02,348.38,351.39,340.82,343.75,343.75,3545059,0,1
2018-02-01,350.37,359.5,348.8,349.25,349.25,3916551,0,1
2018-01-31,347.53,356.12,345.65,354.46,354.46,5393432,0,1
2018-01-30,345.52,348.26,342.3,345.82,345.82,4309849,0,1
2018-01-29,339.13,350.7,339.13,349.34,349.34,4564739,0,1
2018-01-26,340.84,343.51,335.85,342.7,342.7,4403793,0,1
2018-01-25,348.5,348.75,336.54,337.55,337.55,6473001,0,1
2018-01-24,354.58,354.58,343.63,345.92,345.92,5129108,0,1
2018-01-23,360,360.29,351.41,352.8,352.8,5151453,0,1
2018-01-22,349.69,357.8,349.45,351.6,351.6,5774475,0,1
2018-01-19,345.16,350.45,342.8,349.97,349.97,4701489,0,1
2018-01-18,345.88,352.06,343.8,344.51,344.51,5380947,0,1
2018-01-17,340.24,348.96,339.92,347.1,347.1,6613382,0,1
2018-01-16,337.64,344.82,334.96,340.04,340.04,5722101,0,1
2018-01-12,337.99,340.25,333.75,336.22,336.22,4743839,0,1
2018-01-11,335.74,344.59,333.44,337.93,337.93,6540352,0,1
2018-01-10,331.02,336.82,330.43,334.83,334.83,4151344,0,1
2018-01-09,335.02,338.8,327.57,333.69,333.69,6983637,0,1
2018-01-08,315.84,336.97,315.84,336.4,336.4,9536406,0,1
2018-01-05,315.19,317.2,312.06,316.55,316.55,4487344,0,1
2018-01-04,312.53,318.24,305.9,314.62,314.62,9340728,0,1
2018-01-03,321.08,325,315.62,317.01,317.01,4116077,0,1
2018-01-02,311.35,321.93,311.28,320.29,320.29,4219623,0,1
2017-12-29,315.51,316.13,310.06,311.4,311.4,3631421,0,1
2017-12-28,312.16,315.79,309.57,315.36,315.36,4217615,0,1
2017-12-27,316.28,317.43,310.8,311.58,311.58,4548826,0,1
2017-12-26,323.49,323.53,316.69,317.29,317.29,4260150,0,1
2017-12-22,329.65,330.83,324.92,325.19,325.19,4134206,0,1
2017-12-21,329.21,333.51,327.32,331.6,331.6,3984161,0,1
2017-12-20,332.51,332.51,325.11,328.9,328.9,5857034,0,1
2017-12-19,340.6,341.22,330.37,330.99,330.99,5923535,0,1
2017-12-18,344.7,346.61,337.61,338.81,338.81,5288244,0,1
2017-12-15,342.35,343.47,336.07,343.43,343.43,5875866,0,1
2017-12-14,342.37,347.4,337.06,337.88,337.88,5614130,0,1
2017-12-13,341.73,344.06,336.82,339.03,339.03,6071147,0,1
2017-12-12,330.51,341.37,330.51,340.94,340.94,8385063,0,1
2017-12-11,314.24,327.98,314.24,326.75,326.75,6401418,0,1
2017-12-08,314.01,316.78,311.42,315.06,315.06,3337342,0,1
2017-12-07,311.61,318.63,311.22,311.26,311.26,4588297,0,1
2017-12-06,301.96,313.31,301.47,313.28,313.28,6141922,0,1
2017-12-05,301.46,307.87,301.39,303.7,303.7,4055587,0,1
2017-12-04,306.86,308.02,300.82,305.23,305.23,5705000,0,1
2017-12-01,305.54,310.2,305.35,306.53,306.53,4150055,0,1
2017-11-30,308.12,310.47,304.68,308.95,308.95,4091902,0,1
2017-11-29,317.73,317.73,301.45,307.55,307.55,8015624,0,1
2017-11-28,316.57,320,314.08,317.61,317.61,4842344,0,1
2017-11-27,313.01,317.3,309.92,316.74,316.74,4433850,0,1
2017-11-24,313.2,316.36,311.29,315.55,315.55,3011377,0,1
2017-11-22,316.47,317.3,311.89,312.63,312.63,4810654,0,1
2017-11-21,310.72,318.2,308.91,317.8,317.8,7042111,0,1
2017-11-20,314.14,315.05,304.88,308.72,308.72,8071283,0,1
2017-11-17,324.71,324.71,313.27,314.97,314.97,12880744,0,1
2017-11-16,314.36,318.12,311.37,312.5,312.5,5452515,0,1
2017-11-15,306.88,312.42,301.63,311.25,311.25,5766250,0,1
2017-11-14,315.59,316.28,307.07,308.7,308.7,5543501,0,1
2017-11-13,300.58,316.75,299.25,315.4,315.4,7371322,0,1
2017-11-10,302.83,308.04,302.01,302.92,302.92,4482376,0,1
2017-11-09,302.46,304.08,296.9,302.98,302.98,5310731,0,1
2017-11-08,305.65,306.36,301.37,304.31,304.31,4609606,0,1
2017-11-07,301.06,306.42,300.08,306.03,306.03,5074477,0,1
2017-11-06,306.85,306.85,299.13,302.7,302.7,6301380,0,1
2017-11-03,299.72,306.18,295.2,306.09,306.09,8730921,0,1
2017-11-02,302,308.35,292.85,299.24,299.24,18890621,0,1
2017-11-01,332.38,332.38,320.36,321.1,321.1,6849622,0,1
2017-10-31,321.01,331.74,320.5,331.52,331.52,5399919,0,1
2017-10-30,318.92,323.76,317.71,320.04,320.04,4151430,0,1
2017-10-27,320,324.59,317.01,320.87,320.87,6622672,0,1
2017-10-26,328.79,330.06,323.33,326.1,326.1,4890872,0,1
2017-10-25,336.07,336.35,323.84,325.76,325.76,6984851,0,1
2017-10-24,338.4,342.67,336.17,337.33,337.33,4081565,0,1
2017-10-23,348.45,349.8,336.38,337.06,337.06,5552104,0,1
2017-10-20,352.7,354.33,344.46,345.1,345.1,4802144,0,1
2017-10-19,355.04,356.82,348.29,351.81,351.81,4923210,0,1
2017-10-18,356.43,362.88,354.16,359.72,359.72,4845922,0,1
2017-10-17,350.09,356.16,350.09,355.73,355.73,3204427,0,1
2017-10-16,353.38,354.3,347.46,350.46,350.46,4609383,0,1
2017-10-13,356.78,358.28,353.78,355.49,355.49,3439098,0,1
2017-10-12,353.58,359.56,352.78,355.61,355.61,3939484,0,1
2017-10-11,354.43,357.53,351.31,354.6,354.6,4376737,0,1
2017-10-10,346.15,355.6,345.8,355.6,355.6,6696902,0,1
2017-10-09,349.27,351.42,342.72,342.84,342.84,7192746,0,1
2017-10-06,354,359.95,352.45,356.83,356.83,4071922,0,1
2017-10-05,355.92,357.23,351.45,355.14,355.14,3994000,0,1
2017-10-04,352.44,358.5,349.94,354.99,354.99,7897181,0,1
2017-10-03,336.66,348.47,331.54,348.14,348.14,9641442,0,1
2017-10-02,342.67,343.7,335.6,341.45,341.45,4789113,0,1
2017-09-29,341.95,344.6,338.79,341.02,341.02,4902385,0,1
2017-09-28,339.69,342.41,335.5,339.52,339.52,5118931,0,1
2017-09-27,349.27,351.22,340.58,340.99,340.99,5852383,0,1
2017-09-26,350.28,350.92,340.93,345.25,345.25,6341064,0,1
2017-09-25,353.06,357.35,343.1,344.88,344.88,7341591,0,1
2017-09-22,366.68,369.66,351,351,351,8014187,0,1
2017-09-21,374.4,376.26,364.6,366.43,366.43,4520324,0,1
2017-09-20,373.04,378.1,371.14,373.9,373.9,4796022,0,1
2017-09-19,378.66,381.55,373.62,374.82,374.82,5864846,0,1
2017-09-18,380.4,389.61,378.29,384.61,384.61,6951036,0,1
2017-09-15,374.04,379.85,372.7,379.81,379.81,4944911,0,1
2017-09-14,366,377.88,362.91,377.44,377.44,6901742,0,1
2017-09-13,363.5,367.98,360.23,366.19,366.19,4013630,0,1
2017-09-12,364.22,368.34,360.56,362.71,362.71,5772538,0,1
2017-09-11,350.67,363.68,350.16,363.68,363.68,7432757,0,1
2017-09-08,348.56,349.64,342.31,343.3,343.3,3147634,0,1
2017-09-07,345.4,352.36,343.63,350.61,350.61,4156073,0,1
2017-09-06,350.58,350.58,341.67,344.66,344.66,3948612,0,1
2017-09-05,354.18,355.46,346,349.5,349.5,3737959,0,1
2017-09-01,356.41,357.5,353.86,355.22,355.22,2953226,0,1
2017-08-31,353.97,358.19,352.89,355.84,355.84,3845660,0,1
2017-08-30,349.32,353.47,347.09,353.13,353.13,3304511,0,1
2017-08-29,339.34,348.99,339.34,347.24,347.24,3856446,0,1
2017-08-28,346.63,346.79,340.09,345.66,345.66,3602793,0,1
2017-08-25,354.45,355.6,347.35,347.99,347.99,3380824,0,1
2017-08-24,353.17,356.18,350.04,352.94,352.94,4455114,0,1
2017-08-23,338.63,353.39,338.3,352.75,352.75,4813336,0,1
2017-08-22,341.36,341.98,337.46,341.27,341.27,4150174,0,1
2017-08-21,344.14,344.24,331.85,337.87,337.87,6373340,0,1
2017-08-18,352.81,353.87,346.24,347.51,347.51,5234822,0,1
2017-08-17,361.49,362.81,351.73,351.85,351.85,4848033,0,1
2017-08-16,362.58,366.43,362.56,362.91,362.91,3259236,0,1
2017-08-15,364.5,365.48,359.37,362.23,362.23,2940905,0,1
2017-08-14,364.26,367.6,362.6,363.8,363.8,4325861,0,1
2017-08-11,356.82,360.77,354.28,357.87,357.87,4152881,0,1
2017-08-10,361.72,366.6,354.8,355.4,355.4,6938054,0,1
2017-08-09,360.82,369.87,359.6,363.64,363.64,6613704,0,1
2017-08-08,357.67,368.44,357.67,365.27,365.27,7199507,0,1
2017-08-07,357.69,359.28,352.8,355.17,355.17,5934906,0,1
2017-08-04,346.71,357.19,343.48,357.05,357.05,9033923,0,1
2017-08-03,346,349.74,343.2,347.08,347.08,12638920,0,1
2017-08-02,319,326.87,311.23,325.83,325.83,9739970,0,1
2017-08-01,322.23,324.27,316.3,319.55,319.55,8054332,0,1
2017-07-31,334.75,341.02,321.08,323.34,323.34,8209001,0,1
2017-07-28,336.44,339.44,332.66,334.88,334.88,4660483,0,1
2017-07-27,345.81,347.42,326.8,334.4,334.4,8147889,0,1
2017-07-26,341.07,345.46,338.37,343.75,343.75,4655979,0,1
